type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,13.200000000000001,10.0,2,17.0,0
isi,6.6000000000000005,5.0,16,134.0,1
dur,6.6000000000000005,5.0,4,33.0,2
dur,5.28,4.0,0,0.0,3
dur,7.92,6.0,4,33.0,4
dur,5.28,4.0,0,0.0,5
dur,3.96,3.0,32,267.0,6
isi,9.24,7.0,64,533.0,7
dur,10.56,8.0,16,134.0,8
dur,14.520000000000001,11.0,2,17.0,9
isi,7.92,6.0,16,134.0,10
dur,5.28,4.0,8,67.0,11
dur,5.28,4.0,32,267.0,12
isi,3.96,3.0,64,533.0,13
isi,7.92,6.0,4,33.0,14
dur,6.6000000000000005,5.0,8,67.0,15
dur,3.96,3.0,16,134.0,16
isi,9.24,7.0,64,533.0,17
isi,7.92,6.0,32,267.0,18
isi,5.28,4.0,4,33.0,19
dur,3.96,3.0,32,267.0,20
isi,13.200000000000001,10.0,16,134.0,21
dur,5.28,4.0,2,17.0,22
isi,3.96,3.0,32,267.0,23
dur,10.56,8.0,64,533.0,24
dur,5.28,4.0,2,17.0,25
dur,6.6000000000000005,5.0,16,134.0,26
isi,11.88,9.0,8,67.0,27
isi,6.6000000000000005,5.0,4,33.0,28
dur,3.96,3.0,0,0.0,29
isi,3.96,3.0,2,17.0,30
dur,5.28,4.0,64,533.0,31
isi,3.96,3.0,8,67.0,32
isi,15.84,12.0,32,267.0,33
dur,3.96,3.0,8,67.0,34
dur,3.96,3.0,4,33.0,35
isi,9.24,7.0,2,17.0,36
isi,6.6000000000000005,5.0,8,67.0,37
dur,11.88,9.0,64,533.0,38
