type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,6.6000000000000005,5.0,4,33.0,0
dur,9.24,7.0,32,267.0,1
isi,7.92,6.0,16,134.0,2
isi,3.96,3.0,8,67.0,3
dur,6.6000000000000005,5.0,16,134.0,4
dur,15.84,12.0,4,33.0,5
isi,7.92,6.0,8,67.0,6
dur,3.96,3.0,4,33.0,7
isi,3.96,3.0,4,33.0,8
isi,9.24,7.0,2,17.0,9
isi,3.96,3.0,16,134.0,10
dur,7.92,6.0,64,533.0,11
isi,3.96,3.0,64,533.0,12
dur,5.28,4.0,2,17.0,13
isi,3.96,3.0,64,533.0,14
dur,9.24,7.0,32,267.0,15
isi,6.6000000000000005,5.0,8,67.0,16
isi,5.28,4.0,64,533.0,17
dur,14.520000000000001,11.0,8,67.0,18
isi,5.28,4.0,32,267.0,19
dur,13.200000000000001,10.0,16,134.0,20
dur,7.92,6.0,4,33.0,21
dur,3.96,3.0,16,134.0,22
dur,3.96,3.0,64,533.0,23
isi,5.28,4.0,32,267.0,24
dur,5.28,4.0,32,267.0,25
dur,6.6000000000000005,5.0,64,533.0,26
isi,6.6000000000000005,5.0,2,17.0,27
isi,5.28,4.0,4,33.0,28
dur,5.28,4.0,0,0.0,29
dur,11.88,9.0,0,0.0,30
dur,11.88,9.0,2,17.0,31
dur,5.28,4.0,0,0.0,32
dur,10.56,8.0,8,67.0,33
dur,6.6000000000000005,5.0,8,67.0,34
isi,3.96,3.0,16,134.0,35
isi,10.56,8.0,32,267.0,36
dur,3.96,3.0,2,17.0,37
isi,3.96,3.0,2,17.0,38
