type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,3.96,3.0,32,267.0,0
isi,7.92,6.0,16,134.0,1
dur,7.92,6.0,8,67.0,2
isi,5.28,4.0,2,17.0,3
isi,5.28,4.0,4,33.0,4
isi,14.520000000000001,11.0,16,134.0,5
dur,7.92,6.0,0,0.0,6
dur,5.28,4.0,4,33.0,7
isi,9.24,7.0,64,533.0,8
isi,3.96,3.0,4,33.0,9
isi,3.96,3.0,8,67.0,10
isi,9.24,7.0,16,134.0,11
dur,5.28,4.0,64,533.0,12
dur,5.28,4.0,16,134.0,13
isi,3.96,3.0,64,533.0,14
isi,6.6000000000000005,5.0,8,67.0,15
dur,10.56,8.0,16,134.0,16
dur,3.96,3.0,4,33.0,17
isi,3.96,3.0,32,267.0,18
dur,5.28,4.0,4,33.0,19
dur,17.16,13.0,32,267.0,20
dur,3.96,3.0,2,17.0,21
isi,10.56,8.0,32,267.0,22
isi,3.96,3.0,8,67.0,23
dur,9.24,7.0,64,533.0,24
dur,13.200000000000001,10.0,2,17.0,25
isi,10.56,8.0,4,33.0,26
isi,13.200000000000001,10.0,64,533.0,27
dur,6.6000000000000005,5.0,8,67.0,28
isi,6.6000000000000005,5.0,2,17.0,29
dur,7.92,6.0,8,67.0,30
dur,6.6000000000000005,5.0,0,0.0,31
dur,5.28,4.0,32,267.0,32
isi,11.88,9.0,2,17.0,33
dur,6.6000000000000005,5.0,16,134.0,34
dur,9.24,7.0,0,0.0,35
dur,11.88,9.0,2,17.0,36
dur,3.96,3.0,32,267.0,37
dur,15.84,12.0,64,533.0,38
