type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,5.28,4.0,4,33.0,0
dur,5.28,4.0,2,17.0,1
dur,5.28,4.0,64,533.0,2
isi,5.28,4.0,8,67.0,3
dur,5.28,4.0,0,0.0,4
dur,5.28,4.0,16,134.0,5
isi,5.28,4.0,16,134.0,6
dur,5.28,4.0,4,33.0,7
isi,5.28,4.0,64,533.0,8
isi,5.28,4.0,32,267.0,9
dur,5.28,4.0,32,267.0,10
isi,5.28,4.0,32,267.0,11
isi,5.28,4.0,4,33.0,12
isi,5.28,4.0,4,33.0,13
dur,5.28,4.0,4,33.0,14
dur,5.28,4.0,0,0.0,15
isi,5.28,4.0,8,67.0,16
dur,5.28,4.0,8,67.0,17
dur,5.28,4.0,8,67.0,18
dur,5.28,4.0,2,17.0,19
dur,5.28,4.0,32,267.0,20
isi,5.28,4.0,64,533.0,21
dur,5.28,4.0,16,134.0,22
isi,5.28,4.0,16,134.0,23
dur,5.28,4.0,8,67.0,24
isi,5.28,4.0,32,267.0,25
isi,5.28,4.0,16,134.0,26
dur,5.28,4.0,4,33.0,27
isi,5.28,4.0,2,17.0,28
isi,5.28,4.0,2,17.0,29
dur,5.28,4.0,32,267.0,30
dur,5.28,4.0,64,533.0,31
dur,5.28,4.0,64,533.0,32
dur,5.28,4.0,2,17.0,33
isi,5.28,4.0,4,33.0,34
dur,5.28,4.0,16,134.0,35
dur,5.28,4.0,0,0.0,36
dur,5.28,4.0,8,67.0,37
isi,5.28,4.0,8,67.0,38
isi,5.28,4.0,8,67.0,39
isi,5.28,4.0,2,17.0,40
dur,5.28,4.0,32,267.0,41
isi,5.28,4.0,2,17.0,42
isi,5.28,4.0,32,267.0,43
isi,5.28,4.0,4,33.0,44
dur,5.28,4.0,0,0.0,45
isi,5.28,4.0,16,134.0,46
dur,5.28,4.0,16,134.0,47
isi,5.28,4.0,64,533.0,48
isi,5.28,4.0,64,533.0,49
dur,5.28,4.0,2,17.0,50
dur,5.28,4.0,64,533.0,51
