type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,5.28,4.0,64,533.0,0
dur,3.96,3.0,2,17.0,1
dur,10.56,8.0,2,17.0,2
dur,3.96,3.0,32,267.0,3
dur,6.6000000000000005,5.0,0,0.0,4
dur,15.84,12.0,32,267.0,5
isi,3.96,3.0,32,267.0,6
isi,5.28,4.0,8,67.0,7
dur,3.96,3.0,16,134.0,8
isi,3.96,3.0,4,33.0,9
isi,13.200000000000001,10.0,16,134.0,10
dur,7.92,6.0,2,17.0,11
dur,6.6000000000000005,5.0,16,134.0,12
isi,9.24,7.0,32,267.0,13
dur,6.6000000000000005,5.0,0,0.0,14
isi,11.88,9.0,4,33.0,15
isi,10.56,8.0,16,134.0,16
isi,14.520000000000001,11.0,8,67.0,17
isi,3.96,3.0,2,17.0,18
dur,7.92,6.0,0,0.0,19
dur,7.92,6.0,4,33.0,20
dur,5.28,4.0,64,533.0,21
dur,6.6000000000000005,5.0,64,533.0,22
dur,3.96,3.0,32,267.0,23
dur,5.28,4.0,8,67.0,24
dur,5.28,4.0,16,134.0,25
isi,3.96,3.0,64,533.0,26
isi,5.28,4.0,2,17.0,27
isi,6.6000000000000005,5.0,4,33.0,28
dur,3.96,3.0,8,67.0,29
dur,3.96,3.0,8,67.0,30
isi,9.24,7.0,64,533.0,31
isi,7.92,6.0,32,267.0,32
dur,5.28,4.0,4,33.0,33
dur,11.88,9.0,4,33.0,34
isi,9.24,7.0,8,67.0,35
isi,5.28,4.0,64,533.0,36
isi,3.96,3.0,16,134.0,37
isi,6.6000000000000005,5.0,2,17.0,38
