type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,13.200000000000001,10.0,8,67.0,0
isi,9.24,7.0,2,17.0,1
dur,3.96,3.0,16,134.0,2
isi,6.6000000000000005,5.0,32,267.0,3
isi,3.96,3.0,4,33.0,4
dur,6.6000000000000005,5.0,0,0.0,5
dur,10.56,8.0,0,0.0,6
isi,5.28,4.0,64,533.0,7
isi,3.96,3.0,8,67.0,8
isi,9.24,7.0,64,533.0,9
dur,7.92,6.0,4,33.0,10
dur,6.6000000000000005,5.0,32,267.0,11
dur,3.96,3.0,16,134.0,12
isi,3.96,3.0,2,17.0,13
isi,3.96,3.0,4,33.0,14
dur,5.28,4.0,32,267.0,15
dur,7.92,6.0,64,533.0,16
isi,3.96,3.0,32,267.0,17
dur,11.88,9.0,64,533.0,18
isi,3.96,3.0,2,17.0,19
dur,11.88,9.0,2,17.0,20
dur,7.92,6.0,4,33.0,21
dur,7.92,6.0,8,67.0,22
isi,6.6000000000000005,5.0,16,134.0,23
isi,6.6000000000000005,5.0,64,533.0,24
dur,5.28,4.0,2,17.0,25
isi,5.28,4.0,8,67.0,26
dur,5.28,4.0,32,267.0,27
dur,5.28,4.0,4,33.0,28
dur,3.96,3.0,8,67.0,29
dur,6.6000000000000005,5.0,2,17.0,30
dur,3.96,3.0,0,0.0,31
dur,14.520000000000001,11.0,8,67.0,32
isi,9.24,7.0,32,267.0,33
isi,3.96,3.0,16,134.0,34
dur,5.28,4.0,16,134.0,35
isi,5.28,4.0,16,134.0,36
isi,15.84,12.0,4,33.0,37
dur,10.56,8.0,64,533.0,38
