type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,7.92,6.0,2,17.0,0
isi,3.96,3.0,16,134.0,1
isi,6.6000000000000005,5.0,2,17.0,2
dur,5.28,4.0,2,17.0,3
isi,3.96,3.0,4,33.0,4
dur,3.96,3.0,8,67.0,5
dur,13.200000000000001,10.0,64,533.0,6
dur,3.96,3.0,4,33.0,7
isi,6.6000000000000005,5.0,8,67.0,8
dur,3.96,3.0,0,0.0,9
isi,14.520000000000001,11.0,64,533.0,10
dur,5.28,4.0,8,67.0,11
dur,3.96,3.0,16,134.0,12
isi,13.200000000000001,10.0,32,267.0,13
dur,5.28,4.0,16,134.0,14
isi,6.6000000000000005,5.0,16,134.0,15
isi,6.6000000000000005,5.0,4,33.0,16
dur,15.84,12.0,2,17.0,17
dur,5.28,4.0,0,0.0,18
dur,3.96,3.0,32,267.0,19
isi,9.24,7.0,8,67.0,20
isi,9.24,7.0,16,134.0,21
dur,10.56,8.0,64,533.0,22
dur,5.28,4.0,2,17.0,23
isi,5.28,4.0,4,33.0,24
isi,3.96,3.0,2,17.0,25
dur,5.28,4.0,8,67.0,26
isi,3.96,3.0,64,533.0,27
isi,9.24,7.0,32,267.0,28
dur,6.6000000000000005,5.0,16,134.0,29
dur,5.28,4.0,4,33.0,30
dur,7.92,6.0,64,533.0,31
dur,11.88,9.0,0,0.0,32
isi,7.92,6.0,32,267.0,33
dur,10.56,8.0,4,33.0,34
isi,3.96,3.0,8,67.0,35
dur,7.92,6.0,32,267.0,36
dur,11.88,9.0,32,267.0,37
isi,6.6000000000000005,5.0,64,533.0,38
