type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,13.200000000000001,10.0,16,134.0,0
dur,9.24,7.0,0,0.0,1
dur,11.88,9.0,2,17.0,2
isi,3.96,3.0,64,533.0,3
dur,10.56,8.0,64,533.0,4
dur,5.28,4.0,32,267.0,5
dur,6.6000000000000005,5.0,2,17.0,6
isi,10.56,8.0,2,17.0,7
isi,14.520000000000001,11.0,16,134.0,8
isi,3.96,3.0,2,17.0,9
isi,5.28,4.0,16,134.0,10
isi,11.88,9.0,32,267.0,11
dur,7.92,6.0,32,267.0,12
isi,15.84,12.0,8,67.0,13
dur,5.28,4.0,32,267.0,14
dur,7.92,6.0,64,533.0,15
dur,6.6000000000000005,5.0,2,17.0,16
dur,3.96,3.0,64,533.0,17
isi,3.96,3.0,4,33.0,18
dur,5.28,4.0,0,0.0,19
isi,5.28,4.0,4,33.0,20
dur,6.6000000000000005,5.0,8,67.0,21
dur,5.28,4.0,16,134.0,22
dur,6.6000000000000005,5.0,8,67.0,23
isi,5.28,4.0,64,533.0,24
isi,6.6000000000000005,5.0,64,533.0,25
isi,7.92,6.0,16,134.0,26
dur,3.96,3.0,4,33.0,27
isi,5.28,4.0,32,267.0,28
dur,3.96,3.0,8,67.0,29
isi,3.96,3.0,32,267.0,30
isi,7.92,6.0,2,17.0,31
dur,9.24,7.0,4,33.0,32
isi,6.6000000000000005,5.0,4,33.0,33
dur,9.24,7.0,4,33.0,34
dur,3.96,3.0,0,0.0,35
isi,3.96,3.0,8,67.0,36
isi,13.200000000000001,10.0,8,67.0,37
dur,3.96,3.0,16,134.0,38
