type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,6.6000000000000005,5.0,32,267.0,0
dur,3.96,3.0,2,17.0,1
dur,6.6000000000000005,5.0,0,0.0,2
dur,7.92,6.0,2,17.0,3
isi,5.28,4.0,2,17.0,4
isi,5.28,4.0,4,33.0,5
isi,5.28,4.0,64,533.0,6
dur,9.24,7.0,16,134.0,7
isi,9.24,7.0,32,267.0,8
dur,6.6000000000000005,5.0,4,33.0,9
isi,5.28,4.0,8,67.0,10
isi,3.96,3.0,64,533.0,11
isi,3.96,3.0,8,67.0,12
isi,10.56,8.0,4,33.0,13
isi,15.84,12.0,2,17.0,14
dur,3.96,3.0,8,67.0,15
dur,7.92,6.0,4,33.0,16
dur,6.6000000000000005,5.0,64,533.0,17
isi,5.28,4.0,8,67.0,18
isi,13.200000000000001,10.0,32,267.0,19
isi,11.88,9.0,16,134.0,20
dur,3.96,3.0,64,533.0,21
isi,10.56,8.0,64,533.0,22
dur,11.88,9.0,32,267.0,23
isi,5.28,4.0,16,134.0,24
dur,3.96,3.0,64,533.0,25
isi,9.24,7.0,32,267.0,26
isi,7.92,6.0,16,134.0,27
isi,6.6000000000000005,5.0,2,17.0,28
dur,3.96,3.0,8,67.0,29
dur,7.92,6.0,0,0.0,30
dur,5.28,4.0,16,134.0,31
dur,6.6000000000000005,5.0,2,17.0,32
dur,13.200000000000001,10.0,0,0.0,33
dur,14.520000000000001,11.0,32,267.0,34
dur,5.28,4.0,4,33.0,35
dur,3.96,3.0,16,134.0,36
dur,3.96,3.0,8,67.0,37
isi,3.96,3.0,4,33.0,38
