type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,7.92,6.0,16,134.0,0
dur,7.92,6.0,32,267.0,1
isi,3.96,3.0,16,134.0,2
isi,3.96,3.0,64,533.0,3
isi,6.6000000000000005,5.0,2,17.0,4
isi,15.84,12.0,32,267.0,5
dur,3.96,3.0,2,17.0,6
dur,3.96,3.0,0,0.0,7
dur,6.6000000000000005,5.0,4,33.0,8
isi,5.28,4.0,8,67.0,9
isi,3.96,3.0,4,33.0,10
dur,3.96,3.0,32,267.0,11
dur,9.24,7.0,16,134.0,12
dur,10.56,8.0,64,533.0,13
dur,11.88,9.0,64,533.0,14
isi,5.28,4.0,64,533.0,15
dur,11.88,9.0,4,33.0,16
dur,5.28,4.0,8,67.0,17
isi,7.92,6.0,64,533.0,18
isi,6.6000000000000005,5.0,8,67.0,19
dur,5.28,4.0,2,17.0,20
dur,6.6000000000000005,5.0,4,33.0,21
dur,14.520000000000001,11.0,16,134.0,22
dur,7.92,6.0,0,0.0,23
isi,10.56,8.0,2,17.0,24
dur,5.28,4.0,0,0.0,25
dur,9.24,7.0,8,67.0,26
dur,5.28,4.0,8,67.0,27
isi,3.96,3.0,32,267.0,28
dur,6.6000000000000005,5.0,32,267.0,29
isi,3.96,3.0,8,67.0,30
isi,3.96,3.0,4,33.0,31
isi,3.96,3.0,2,17.0,32
dur,9.24,7.0,2,17.0,33
dur,5.28,4.0,16,134.0,34
dur,6.6000000000000005,5.0,64,533.0,35
isi,5.28,4.0,4,33.0,36
isi,3.96,3.0,32,267.0,37
isi,13.200000000000001,10.0,16,134.0,38
