type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,5.28,4.0,4,33.0,0
dur,5.28,4.0,64,533.0,1
dur,11.88,9.0,16,134.0,2
dur,3.96,3.0,0,0.0,3
isi,3.96,3.0,8,67.0,4
isi,5.28,4.0,16,134.0,5
dur,6.6000000000000005,5.0,8,67.0,6
dur,3.96,3.0,8,67.0,7
dur,13.200000000000001,10.0,2,17.0,8
dur,7.92,6.0,0,0.0,9
dur,6.6000000000000005,5.0,4,33.0,10
isi,3.96,3.0,32,267.0,11
isi,6.6000000000000005,5.0,2,17.0,12
dur,15.84,12.0,0,0.0,13
dur,6.6000000000000005,5.0,16,134.0,14
isi,7.92,6.0,16,134.0,15
dur,5.28,4.0,2,17.0,16
isi,3.96,3.0,64,533.0,17
isi,5.28,4.0,64,533.0,18
dur,3.96,3.0,16,134.0,19
isi,6.6000000000000005,5.0,32,267.0,20
isi,5.28,4.0,16,134.0,21
dur,9.24,7.0,4,33.0,22
isi,6.6000000000000005,5.0,8,67.0,23
isi,3.96,3.0,64,533.0,24
dur,3.96,3.0,32,267.0,25
isi,3.96,3.0,32,267.0,26
dur,11.88,9.0,8,67.0,27
dur,9.24,7.0,64,533.0,28
isi,3.96,3.0,2,17.0,29
isi,9.24,7.0,8,67.0,30
isi,7.92,6.0,4,33.0,31
dur,3.96,3.0,64,533.0,32
dur,7.92,6.0,32,267.0,33
dur,5.28,4.0,32,267.0,34
isi,5.28,4.0,4,33.0,35
dur,14.520000000000001,11.0,4,33.0,36
isi,10.56,8.0,2,17.0,37
dur,10.56,8.0,2,17.0,38
