type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,5.28,4.0,32,267.0,0
dur,9.24,7.0,8,67.0,1
dur,7.92,6.0,32,267.0,2
dur,3.96,3.0,0,0.0,3
dur,6.6000000000000005,5.0,64,533.0,4
dur,3.96,3.0,0,0.0,5
isi,3.96,3.0,2,17.0,6
dur,11.88,9.0,16,134.0,7
isi,5.28,4.0,16,134.0,8
isi,6.6000000000000005,5.0,2,17.0,9
dur,6.6000000000000005,5.0,32,267.0,10
isi,10.56,8.0,2,17.0,11
dur,9.24,7.0,16,134.0,12
isi,3.96,3.0,64,533.0,13
isi,7.92,6.0,64,533.0,14
isi,9.24,7.0,8,67.0,15
dur,3.96,3.0,16,134.0,16
isi,6.6000000000000005,5.0,64,533.0,17
isi,5.28,4.0,32,267.0,18
dur,14.520000000000001,11.0,4,33.0,19
isi,3.96,3.0,4,33.0,20
isi,5.28,4.0,16,134.0,21
dur,7.92,6.0,8,67.0,22
dur,3.96,3.0,64,533.0,23
dur,13.200000000000001,10.0,2,17.0,24
dur,3.96,3.0,64,533.0,25
dur,5.28,4.0,8,67.0,26
isi,5.28,4.0,32,267.0,27
isi,10.56,8.0,8,67.0,28
dur,3.96,3.0,0,0.0,29
isi,6.6000000000000005,5.0,8,67.0,30
dur,3.96,3.0,32,267.0,31
isi,15.84,12.0,4,33.0,32
isi,7.92,6.0,16,134.0,33
isi,5.28,4.0,4,33.0,34
dur,6.6000000000000005,5.0,4,33.0,35
dur,11.88,9.0,2,17.0,36
dur,3.96,3.0,2,17.0,37
dur,5.28,4.0,4,33.0,38
