type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,6.6000000000000005,5.0,16,134.0,0
isi,3.96,3.0,2,17.0,1
dur,5.28,4.0,2,17.0,2
isi,10.56,8.0,16,134.0,3
dur,7.92,6.0,0,0.0,4
isi,3.96,3.0,8,67.0,5
isi,10.56,8.0,4,33.0,6
dur,15.84,12.0,8,67.0,7
dur,3.96,3.0,0,0.0,8
dur,3.96,3.0,32,267.0,9
isi,7.92,6.0,64,533.0,10
dur,6.6000000000000005,5.0,2,17.0,11
isi,3.96,3.0,32,267.0,12
dur,11.88,9.0,64,533.0,13
dur,14.520000000000001,11.0,2,17.0,14
dur,3.96,3.0,4,33.0,15
dur,5.28,4.0,4,33.0,16
isi,17.16,13.0,4,33.0,17
dur,5.28,4.0,0,0.0,18
dur,5.28,4.0,64,533.0,19
dur,7.92,6.0,16,134.0,20
dur,3.96,3.0,4,33.0,21
isi,6.6000000000000005,5.0,16,134.0,22
dur,13.200000000000001,10.0,32,267.0,23
dur,13.200000000000001,10.0,16,134.0,24
isi,5.28,4.0,8,67.0,25
isi,9.24,7.0,64,533.0,26
dur,5.28,4.0,8,67.0,27
isi,11.88,9.0,32,267.0,28
dur,3.96,3.0,8,67.0,29
isi,3.96,3.0,4,33.0,30
isi,9.24,7.0,64,533.0,31
isi,7.92,6.0,32,267.0,32
isi,9.24,7.0,2,17.0,33
isi,5.28,4.0,2,17.0,34
dur,10.56,8.0,16,134.0,35
dur,6.6000000000000005,5.0,32,267.0,36
isi,3.96,3.0,8,67.0,37
dur,6.6000000000000005,5.0,64,533.0,38
