type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,5.28,4.0,16,134.0,0
isi,6.6000000000000005,5.0,32,267.0,1
dur,5.28,4.0,32,267.0,2
dur,14.520000000000001,11.0,64,533.0,3
dur,9.24,7.0,32,267.0,4
isi,3.96,3.0,8,67.0,5
isi,3.96,3.0,32,267.0,6
dur,6.6000000000000005,5.0,0,0.0,7
dur,5.28,4.0,64,533.0,8
isi,11.88,9.0,32,267.0,9
isi,3.96,3.0,2,17.0,10
isi,7.92,6.0,64,533.0,11
isi,3.96,3.0,64,533.0,12
isi,10.56,8.0,2,17.0,13
dur,17.16,13.0,2,17.0,14
dur,3.96,3.0,4,33.0,15
isi,5.28,4.0,4,33.0,16
dur,3.96,3.0,8,67.0,17
dur,5.28,4.0,4,33.0,18
dur,7.92,6.0,2,17.0,19
dur,7.92,6.0,0,0.0,20
isi,15.84,12.0,2,17.0,21
isi,3.96,3.0,4,33.0,22
dur,3.96,3.0,0,0.0,23
dur,13.200000000000001,10.0,16,134.0,24
isi,9.24,7.0,8,67.0,25
dur,9.24,7.0,2,17.0,26
dur,6.6000000000000005,5.0,8,67.0,27
isi,11.88,9.0,16,134.0,28
isi,7.92,6.0,8,67.0,29
isi,6.6000000000000005,5.0,16,134.0,30
dur,5.28,4.0,32,267.0,31
dur,6.6000000000000005,5.0,8,67.0,32
dur,13.200000000000001,10.0,16,134.0,33
dur,3.96,3.0,64,533.0,34
isi,3.96,3.0,64,533.0,35
dur,10.56,8.0,4,33.0,36
isi,5.28,4.0,4,33.0,37
dur,10.56,8.0,16,134.0,38
