type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,7.92,6.0,0,0.0,0
isi,3.96,3.0,8,67.0,1
isi,10.56,8.0,4,33.0,2
dur,9.24,7.0,2,17.0,3
dur,13.200000000000001,10.0,0,0.0,4
dur,7.92,6.0,32,267.0,5
dur,3.96,3.0,32,267.0,6
isi,15.84,12.0,8,67.0,7
dur,3.96,3.0,2,17.0,8
dur,3.96,3.0,16,134.0,9
dur,6.6000000000000005,5.0,4,33.0,10
isi,5.28,4.0,16,134.0,11
isi,5.28,4.0,2,17.0,12
dur,3.96,3.0,32,267.0,13
isi,3.96,3.0,64,533.0,14
isi,10.56,8.0,4,33.0,15
dur,6.6000000000000005,5.0,16,134.0,16
isi,5.28,4.0,64,533.0,17
dur,10.56,8.0,4,33.0,18
dur,6.6000000000000005,5.0,8,67.0,19
isi,6.6000000000000005,5.0,2,17.0,20
dur,13.200000000000001,10.0,8,67.0,21
dur,11.88,9.0,2,17.0,22
dur,11.88,9.0,0,0.0,23
isi,7.92,6.0,4,33.0,24
dur,17.16,13.0,16,134.0,25
dur,9.24,7.0,8,67.0,26
isi,3.96,3.0,8,67.0,27
isi,5.28,4.0,2,17.0,28
dur,5.28,4.0,64,533.0,29
isi,7.92,6.0,64,533.0,30
isi,14.520000000000001,11.0,32,267.0,31
dur,6.6000000000000005,5.0,64,533.0,32
isi,3.96,3.0,32,267.0,33
isi,3.96,3.0,32,267.0,34
dur,9.24,7.0,64,533.0,35
dur,5.28,4.0,4,33.0,36
isi,5.28,4.0,16,134.0,37
isi,9.24,7.0,16,134.0,38
