type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
isi,3.96,3.0,64,533.0,0
isi,10.56,8.0,2,17.0,1
isi,11.88,9.0,64,533.0,2
dur,10.56,8.0,32,267.0,3
dur,5.28,4.0,16,134.0,4
isi,3.96,3.0,16,134.0,5
isi,7.92,6.0,8,67.0,6
dur,14.520000000000001,11.0,4,33.0,7
dur,5.28,4.0,32,267.0,8
isi,5.28,4.0,16,134.0,9
isi,7.92,6.0,16,134.0,10
dur,5.28,4.0,2,17.0,11
dur,10.56,8.0,64,533.0,12
dur,7.92,6.0,16,134.0,13
dur,3.96,3.0,64,533.0,14
dur,6.6000000000000005,5.0,8,67.0,15
dur,5.28,4.0,0,0.0,16
dur,9.24,7.0,4,33.0,17
isi,3.96,3.0,32,267.0,18
isi,3.96,3.0,4,33.0,19
dur,6.6000000000000005,5.0,64,533.0,20
dur,18.48,14.0,8,67.0,21
isi,3.96,3.0,4,33.0,22
isi,15.84,12.0,2,17.0,23
dur,3.96,3.0,32,267.0,24
isi,5.28,4.0,2,17.0,25
dur,9.24,7.0,16,134.0,26
isi,17.16,13.0,8,67.0,27
dur,3.96,3.0,2,17.0,28
isi,11.88,9.0,8,67.0,29
dur,9.24,7.0,4,33.0,30
dur,13.200000000000001,10.0,0,0.0,31
isi,5.28,4.0,64,533.0,32
isi,7.92,6.0,4,33.0,33
isi,6.6000000000000005,5.0,32,267.0,34
dur,6.6000000000000005,5.0,8,67.0,35
isi,6.6000000000000005,5.0,32,267.0,36
dur,3.96,3.0,2,17.0,37
dur,13.200000000000001,10.0,0,0.0,38
