type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,13.200000000000001,10.0,8,67.0,0
dur,6.6000000000000005,5.0,64,533.0,1
dur,7.92,6.0,0,0.0,2
dur,3.96,3.0,4,33.0,3
dur,6.6000000000000005,5.0,4,33.0,4
isi,7.92,6.0,8,67.0,5
isi,9.24,7.0,32,267.0,6
dur,3.96,3.0,0,0.0,7
dur,10.56,8.0,16,134.0,8
dur,3.96,3.0,2,17.0,9
isi,10.56,8.0,2,17.0,10
isi,17.16,13.0,32,267.0,11
dur,6.6000000000000005,5.0,16,134.0,12
isi,7.92,6.0,64,533.0,13
dur,9.24,7.0,2,17.0,14
isi,5.28,4.0,2,17.0,15
dur,11.88,9.0,0,0.0,16
isi,7.92,6.0,16,134.0,17
isi,10.56,8.0,16,134.0,18
isi,14.520000000000001,11.0,4,33.0,19
dur,3.96,3.0,32,267.0,20
isi,3.96,3.0,32,267.0,21
isi,9.24,7.0,4,33.0,22
dur,3.96,3.0,64,533.0,23
isi,3.96,3.0,2,17.0,24
isi,3.96,3.0,64,533.0,25
dur,6.6000000000000005,5.0,16,134.0,26
dur,13.200000000000001,10.0,4,33.0,27
isi,5.28,4.0,64,533.0,28
isi,15.84,12.0,4,33.0,29
dur,5.28,4.0,8,67.0,30
dur,5.28,4.0,32,267.0,31
isi,3.96,3.0,8,67.0,32
dur,5.28,4.0,32,267.0,33
dur,6.6000000000000005,5.0,8,67.0,34
isi,11.88,9.0,8,67.0,35
dur,18.48,14.0,64,533.0,36
isi,5.28,4.0,16,134.0,37
dur,5.28,4.0,2,17.0,38
