type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,3.96,3.0,64,533.0,0
dur,3.96,3.0,64,533.0,1
isi,3.96,3.0,2,17.0,2
isi,3.96,3.0,8,67.0,3
dur,3.96,3.0,8,67.0,4
isi,3.96,3.0,2,17.0,5
dur,3.96,3.0,4,33.0,6
dur,3.96,3.0,0,0.0,7
dur,3.96,3.0,0,0.0,8
dur,3.96,3.0,2,17.0,9
isi,3.96,3.0,16,134.0,10
dur,3.96,3.0,4,33.0,11
isi,3.96,3.0,32,267.0,12
isi,3.96,3.0,4,33.0,13
dur,3.96,3.0,16,134.0,14
dur,3.96,3.0,32,267.0,15
dur,3.96,3.0,64,533.0,16
dur,3.96,3.0,16,134.0,17
dur,3.96,3.0,2,17.0,18
isi,3.96,3.0,64,533.0,19
dur,3.96,3.0,16,134.0,20
dur,3.96,3.0,32,267.0,21
dur,3.96,3.0,8,67.0,22
isi,3.96,3.0,16,134.0,23
isi,3.96,3.0,4,33.0,24
dur,3.96,3.0,2,17.0,25
dur,3.96,3.0,16,134.0,26
isi,3.96,3.0,16,134.0,27
isi,3.96,3.0,4,33.0,28
isi,3.96,3.0,4,33.0,29
isi,3.96,3.0,64,533.0,30
dur,3.96,3.0,32,267.0,31
isi,3.96,3.0,8,67.0,32
dur,3.96,3.0,4,33.0,33
isi,3.96,3.0,32,267.0,34
dur,3.96,3.0,32,267.0,35
isi,3.96,3.0,32,267.0,36
isi,3.96,3.0,64,533.0,37
isi,3.96,3.0,16,134.0,38
dur,3.96,3.0,8,67.0,39
isi,3.96,3.0,64,533.0,40
isi,3.96,3.0,32,267.0,41
isi,3.96,3.0,2,17.0,42
dur,3.96,3.0,0,0.0,43
dur,3.96,3.0,4,33.0,44
isi,3.96,3.0,2,17.0,45
dur,3.96,3.0,64,533.0,46
isi,3.96,3.0,8,67.0,47
dur,3.96,3.0,8,67.0,48
dur,3.96,3.0,2,17.0,49
isi,3.96,3.0,8,67.0,50
dur,3.96,3.0,0,0.0,51
