type,iti_s,iti_TR,cond_frames,cond_ms,texture_id
dur,3.96,3.0,2,17.0,0
isi,3.96,3.0,16,134.0,1
isi,3.96,3.0,4,33.0,2
isi,3.96,3.0,16,134.0,3
dur,3.96,3.0,16,134.0,4
dur,3.96,3.0,2,17.0,5
dur,3.96,3.0,0,0.0,6
dur,3.96,3.0,32,267.0,7
isi,3.96,3.0,32,267.0,8
dur,3.96,3.0,8,67.0,9
dur,3.96,3.0,16,134.0,10
isi,3.96,3.0,16,134.0,11
isi,3.96,3.0,8,67.0,12
dur,3.96,3.0,64,533.0,13
isi,3.96,3.0,4,33.0,14
dur,3.96,3.0,64,533.0,15
isi,3.96,3.0,2,17.0,16
dur,3.96,3.0,64,533.0,17
isi,3.96,3.0,32,267.0,18
dur,3.96,3.0,0,0.0,19
dur,3.96,3.0,4,33.0,20
isi,3.96,3.0,4,33.0,21
isi,3.96,3.0,2,17.0,22
dur,3.96,3.0,32,267.0,23
dur,3.96,3.0,16,134.0,24
isi,3.96,3.0,64,533.0,25
dur,3.96,3.0,4,33.0,26
dur,3.96,3.0,64,533.0,27
isi,3.96,3.0,2,17.0,28
isi,3.96,3.0,8,67.0,29
dur,3.96,3.0,4,33.0,30
dur,3.96,3.0,8,67.0,31
isi,3.96,3.0,2,17.0,32
isi,3.96,3.0,8,67.0,33
isi,3.96,3.0,32,267.0,34
dur,3.96,3.0,2,17.0,35
dur,3.96,3.0,16,134.0,36
dur,3.96,3.0,0,0.0,37
isi,3.96,3.0,4,33.0,38
isi,3.96,3.0,16,134.0,39
dur,3.96,3.0,0,0.0,40
dur,3.96,3.0,32,267.0,41
dur,3.96,3.0,2,17.0,42
dur,3.96,3.0,8,67.0,43
isi,3.96,3.0,64,533.0,44
isi,3.96,3.0,8,67.0,45
isi,3.96,3.0,32,267.0,46
dur,3.96,3.0,8,67.0,47
isi,3.96,3.0,64,533.0,48
dur,3.96,3.0,32,267.0,49
isi,3.96,3.0,64,533.0,50
dur,3.96,3.0,4,33.0,51
